text,label
www.pepsoft.com/zipfree/intro.html,0
183.131.83.224:6543/dd64,1
articles.chicagotribune.com/2011-10-03/sports/ct-spt-1004-fire--20111004_1_seattle-coach-sigi-schmid-mls-teams-mls-contests,0
rootsweb.ancestry.com/~qchuntin/gleaner/1932.htm,0
apxnotificationsucessofypremioalstarblin.site50.net/promocaocielo/cadastro3.html,1
genforum.genealogy.com/gault/all.html,0
reframe-films.com/about.html,0
pgringette.ca/siznjnydsw,1
newshopper.sulekha.com/nicolo-rizzuto-sr_photo_1108846.htm,0
pioneer-review.com/,0
imdb.com/title/tt0138266/epcast,0
adrizar.com/wp-content/plugins/wpsecone/Ibsgfinz/login.php,1
en.wikipedia.org/wiki/Larry_McCormick_(TV),0
yelp.com/biz/arashi-japan-westlake,0
wspa.com/sports/highschool/chesnee/,0
newtonrunning.com/science/action-reaction-technology,0
61.222.31.83/monitor/images/Smartxy130619.gif,1
photosarts.blogspot.com/2010/11/david-lachapelle-photos.html,0
www.cs.cmu.edu/afs/cs.cmu.edu/project/oz/web/oz.html,0
imdb.com/title/tt0151416/,0
www.freewebs.com/joeywheeler/,0
english.turkcebilgi.com/El+Salvador+national+football+team,0
tracking-stats-tr.usa.cc/links/convinces_lain_arranges.php,1
fanbase.com/photo/399423,0
jeffreysward.com/tributes/busby.htm,0
golfclubatlas.com/forum/index.php?board=1%3Baction=printpage%3Bthreadid=15775,0
www.cindyjonesassociates.com/hospitalgiftshop/,0
happycow.net/north_america/usa/massachusetts/cambridge/,0
complex.com/music/2011/10/common-pushes-back-the-dreamer-the-believer-album-release,0
www.marshfield.net/History/mar3.htm,0
linkedin.com/pub/denise-b%C3%A9langer/14/5a6/672,0
answers.com/topic/thibault-2,0
strategy-business.com/,0
ebooksread.com/authors-eng/andrew-john-mitchell-gill/the-families-of-moir-and-byres-lli/page-8-the-families-of-moir-and-byres-lli.shtml,0
ca.linkedin.com/pub/marie-claude-cyr-pmp/2/718/408,0
reverbnation.com/malajube,0
fanbase.com/1-Jeff-Rinehart,0
camschlampen.notgeile-amateure.com/c2knp,1
noname.c64.org/csdb/forums/,0
www.kineticsnoise.com/acousticalconsultants.asp,0
estoa.frost-electric-supply.com/ukoatiptyv/upseeboapo/ufekyckaft/files/,1
rootsweb.ancestry.com/~ohallen/bios/5_29_024.htm,0
biography.com/people/robert-c-maynard-9403749,0
immigrantinvestor.com/en/,0
sortedbyname.com/pages/r101362.html,0
cdc.gov/HealthyLiving/,0
thepiratebay.org/torrent/4091801/Reservation.Road[2007]DvDrip[Eng]-aXXo,0
famouswhy.com/List/c/Burials_at_Forest_Lawn_Memorial_Park_(Hollywood_Hills)/,0
signatureprime.com/,0
lazyguy.com.br/projetos/brmototaxi/tela_pedido.php,1
www.aer.bris.ac.uk/research/fibres/sr_pics/BioinspBiomim.pdf,0
sourceforge.net/projects/ktroute/,0
paypal.ca.9796.secure2q.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=8b4dfa3fd667ef1ca4a12d97b125ba29,1
fansedge.com/Pete-Lacock-Kansas-City-Royals-8X10-Autographed-Photograph-_-1529333648_PD.html,0
facebook.com/pages/Providence-Saint-Joseph-Medical-Center/105910234107,0
www.businessweek.com/1998/44/b3602055.htm,0
soccertimes.com/directory/usisl/a-league/impact.htm,0
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjQwMTg0OQ==,1
music.yahoo.com/bjorn-olsson/,0
siragomer.org/upgrade/login.live.com/accts.php?login.srf?wa=wsignin1.0,1
nytimes.com/2010/01/10/magazine/10FOB-wwln-t.html,0
amazon.com/Expando-Timothy-B-Schmit/dp/B002NPUCQ2,0
academicfcu.com/,0
en-gb.facebook.com/sonja.ball,0
esp2015.ru/contacts/68.exe,1
tcm.com/mediaroom/video/84492/Saratoga-Original-Trailer-.html,0
hockeydb.com/ihdb/stats/pdisplay.php?pid=726,0
imdb.com/title/tt0384793/,0
victormature.net/victormature/samsondel.htm,0
wildhockeyfan.com/,0
genealogie.umontreal.ca/en/listes/1001trudel.htm,0
tunein.com/radio/KNBR-1050-s35604/,0
pagesperso-orange.fr/domzig/,0
yorkies1812.blogspot.com/2011/10/starting-11-major-league-soccer-playoff.html,0
rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5NjE3NQ,1
www.census.gov/csd/mwb/,0
chesapeaketraditions.com/cfmb-07-july-pewter-bracelet.html,0
strangemusicinc.net/p36/Strange-Music-Pendant/product_info.html,0
en.wikipedia.org/wiki/V_sign,0
www.eaglefeather-writing-club.com/wp-content/plugins/akismet/google235.html,1
nfl.com/player/russgrimm/2500932/profile,0
micaintherough.com/wp-content/hot-mail/msn,1
dictionary.sensagent.com/corrigan/en-en/,0
canpages.ca/page/QC/saint-laurent/cegep-de-saint-laurent/5136992.html,0
newadvent.org/cathen/f-ce.htm,0
islandswimming.com/News.jsp?_tabid_=13209&team=cais,0
hitsem.com/images/?rand.13inboxlight.aspxn.1774256418&amp;randinboxlightaspxn.1774256418&amp;ref=ccslwkwus.battle.net/d3/en==http://www.scholigoneon.org.cy/DropBoxDocument/fed57a24ad58271fde5731c1305ef0a4,1
wn.com/Craig_Ferguson_Late_Late_Show_Musical_Opening_Wonderfull_Night,0
zomobo.net/phenakite-pyc-25,0
facebook.com/KINGSATHAN,0
metropolitanwindows.com/,0
sie-liebt-mich.de/yuilk/djchsj/03a7028413fb70343d6344476ad6a5b1/,1
unadvertiseschaedliches.resistancebands101.com/little.der?level=yB7_&basis=aT3fZ&per=&before=BCuRWe5&within=U3TJpQllg&other=vWU_a&member=U4NWadt&than=UjPKtbWi091,1
woodsculptures.ckchancollection.net/,0
myspace.com/cinemastrange,0
ioffer.com/14527321,0
bulk.fefe.de/scalability/,0
findthebestrestaurant.com/Ohio/Lima.html,0
www.corama.com/n3rv3rv,1
library.thinkquest.org/05aug/00158/bath.html,0
mxp1078.com,1
unstytovar.com/0o0qep,1
ebay.com/sch/i.html?_nkw=Hell+Freezes+Over,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cqd-Z-4xPpd7Af1PjFQ5BJGau4n7tDT020Yth3Uqdo0htFNqiE6A6KEN2pJQQ_lgYV0zzX86SeRGZrdHUI2EGSFoFjn4tZSYAmbpXhz0yHGpWMw9EJssCTEw4Ngw6LuXcSXtEV-3-sPRRJPXtq6_wXr5rtlixX9qxC8ZGqDekBMt5fneo7TM8l_iN3rNWilm28J5_bR3xmSWdLri7raXAvQg5lNCA\%3D\%3D&amp;attredirects=1',1
youtube.com/watch?v=5zK7gMrhAeA,0
gurpuritv.com/fonts/star/oney/oney/mod_weblinks/ce45573c9f993656ace27af35312c77f/,1
onlineworldofwrestling.com/profiles/a/al-snow.html,0
prnewswire.com/news-releases/blues-icon-buddy-guy-set-to-release-new-album-living-proof-on-october-26th-103483089.html,0
spokeo.com/Steve+Shifflett,0
impcourt.org/Trans40/LeslieFeinberg.html,0
118.184.0.63:1122/bins/mirai.arm7,1
youtube.com/watch?v=fTZGtc8bl1Y,0
espn.go.com/blog/sweetspot/tag/_/name/john-mayberry-jr,0
weather.com/weather/today/Maple+Valley+WA+98038,0
youtube.com/watch?v=WwSbHaI_gxY,0
statefoodsafety.com/food-handler/missouri/cass-county,0
bittenandbound.com/2010/04/08/raychel-coudriet-tiger-woods-neighbor-girl-next-door-photos/,0
milkorders.com.au/image/google/TFER/auth/view/share/,1
realitywanted.com/newsitem/2012-expect-the-unexpected-when-the-new-season-of-mtvs-the-real-world-cancun-premieres-on-june-24-at-1000pm-etpt,0
metaphoricalplatypus.com/ArticlePages%20Music/Heavy%20Metal%20Music.html,0
hwwtechnicalsupport.com/print/cbyrbook_2004_people.cfm,0
merchantcircle.com/business/Cosmic.Slop.Comics-Video.925-754-8740,0
greenislandtlc.com/GREEN%20ISLAND%20WEB%20SITE%201_files/_private/Sichern/Sie/Ihre/Online-Banking-Konto/sparkasse.de,1
johnsonlaura.com/,0
blogs.varsitykansas.com/blog/2009/09/10/wichita-state-offers-ellis-wessel/,0
annarbor.com/sports/former-wolverines-begin-climb-through-minor-league-ranks/,0
astrotheme.com/portraits/3mKk4kE575Uj.htm,0
amazon.com/Sin-Nombre-Paulina-Gaitan/dp/B002FHGESI,0
wordiq.com/definition/Mort_Sahl,0
imdb.com/name/nm0790084/,0
docstoc.com/docs/62353000/Connelly-Information,0
rrshs.org/Indiana/inrrstruc.htm,0
ihigh.com/lcpa/,0
testkondostone.web.fc2.com/5scb1m2c,1
www.spiritgames.co.uk/articles.php?menu=11,0
www.cnd.mcgill.ca/bios/bub/CAs.html,0
prolland.free.fr/works/java/JavaPhotoLab/,0
talon.stockton.edu/eyos/page.cfm?siteID=14&amp;pageID=47,0
www.austwiz.com/fs/index.html,0
url2it.com/psed,1
lessonplanet.com/search?keywords=john+keats+poetry+analysis&media=lesson,0
ls2-www.cs.uni-dortmund.de/~sieling/,0
prongai.com/87nft3,1
genforum.genealogy.com/paquette/all.html,0
lacma.org/art/exhibition/tim-burton,0
facebook.com/greg.jamison,0
waynearthurgallery.com/gallery/Joel_Bouchard/index.html,0
retrojunk.com/details_tvshows/1097-uh-oh/,0
bayarearadio.org/surveys/ksol/ksol_survey_aug-18-1970.shtml,0
movieeye.com/celebrity_addresses/start-letter/j.html,0
sociology.ucdavis.edu/people/bdhaynes,0
beatrice.com/1970s/,0
tower.com/anticipation-lewis-black-cd/wapi/112215022,0
en.wikipedia.org/wiki/David_Dreier,0
volley-bal.be/dfoy4srt,1
frangipani.be/bucn73,1
conservapedia.com/Communist_Party_of_the_United_States_of_America,0
local.times-news.com/uniontown+pa/bars+lounges.zq.html,0
fans.canadiens.nhl.com/community/topic/25397-maurice-richard/,0
en.wikipedia.org/wiki/Agence_universitaire_de_la_francophonie,0
pageinsider.com/ledevoir.com,0
ithoria.gr/u8gz8qj,1
yellowpages.com/memphis-tn/terrell-william-jr-md,0
deca.org/,0
swinginuttersstore.com/product/filthy-thieving-bastards-spider-stacy,0
www.2all.co.il/web/Sites/clubpenguin/PAGE107.asp#i1055,1
tools.ietf.org/html/rfc152,0
movieactors.com/actors/johnritter.htm,0
www.aytemizler.com.tr/english/prefabric.htm,0
plixid.com/2011/08/03/lorne-lofsky-guido-basso-joey-defrancesco-vito-rezza-alma-records-presents-one-take-vol-1-2004-mp3/,0
uml.edu/,0
amazon.com/Choices-Terence-Blanchard/dp/B002FUI4B0,0
coursehero.com/file/4342814/Psyche/,0
weinsure.ca/,0
math.nist.gov/~RBoisvert/,0
xmarks.com/site/www.cintara.com/,0
mattmoran.com.au/recipes/tuna-sashimi-with-wasabi-avo-and-daikon-dressing,1
dsc.discovery.com/tv-schedules/series.html?paid=1.15470.25889.33761.1,0
mgoblue.com/sports/m-footbl/mtt/sagesse_renaldo00.html,0
www.web-max.ca/PHP/,0
freepages.genealogy.rootsweb.ancestry.com/~ourstuff/Alm1864TeAro.htm,0
tinyurl.com/h7cxwxf/,1
andyhardyfilms.com/ahgsf.htm,0
manta.com/c/mmjfn09/temescal-square,0
catedrasdgfadu.org/powerful/products/re.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=,1
horacemann49.com/,0
www.schober-holding.de/intarsien/,0
nescac.com/sports/mice/2011-12/releases/COL_Moore_100411,0
unblocktwitter.eu/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL0dsYXRpYXRvcmUtNDg5NTU5OTc3OTAyMzY0Lw--/,1
viciouscycleguild.com/8558793619/3853935958353/,1
frutiboni.com/libraries/abg/?https://www.secure.paypal.co.uk/cgi-bin/webscr?cmd=_view-a-trans&amp;id=,1
stuffaboutnames.com/keith/journalists.htm,0
183.131.85.210:6541/xxdf,1
gpiga.com/events/?event_id=22,0
fundinguniverse.com/company-histories/Van-Houtte-Inc-Company-History.html,0
nh.searchroots.com/photographs.html,0
metrolyrics.com/exies-lyrics.html,0
en-gb.facebook.com/fraserjgibson,0
kateemersonhistoricals.com/gentlemen.htm,0
tools.ietf.org/html/rfc460,0
facebook.com/pages/Mausam/108262359194657,0
nosorigines.qc.ca/genealogielistfirstname.aspx?Family=Desaulniers_390&lng=en,0
paknex.com.pl/fotki/chrysanthemum.jpg,1
web.up.ac.za/default.asp?ipkCategoryID=5443,0
time.com/time/magazine/article/0%2C9171%2C957565%2C00.html,0
rutzcellars.com/dd-dd/art/,1
lpmxp1029.com,1
onesource.com/free/Denis-Petrin/People/Profile/42753908-1000002,0
www.aandrc.com/purgeie/index.htm,0
www.cuc.ucc.ie/ispdc-heteropar04/,0
lib.himoza.org/bin/lat/INPROZ/ASTURIAS/asturias1_2.txt,0
abc.net.au/rn/encounter/stories/2010/2978498.htm,0
www.informatik.uni-trier.de/~ley/db/os.html,0
marvelconcepts.net/noor/wp-includes/hol/dbm,1
en.wikipedia.org/wiki/KGB,0
www.sklep.autokontrola.pl/images/voda.htm,1
verityclaire.co.nz/,0
ekoinnowacje.info/wp-content/upgrade/!ut/p/IBlogin.htm,1
aquatixbottle.com/,1
cmkds.com/cmkyc.html,0
boxrec.com/list_bouts.php?human_id=334763&cat=boxer,0
thegatewaypundit.com/2011/02/snowmagedon-2011-missouri-interstate-70-shut-down-from-kansas-city-to-st-louis/,0
twitter.com/snclavalin,0
unionunitedchurchmtl.ca/union-united-history.html,0
baseball-reference.com/players/v/vanbuty01.shtml,0
209.27.49.117/ase5.png,1
bravewords.com/news/170675,0
securerunescaqew.byethost12.com/w=login/secure/login/login.html,1
courtreference.com/Le-Sueur-County-Minnesota-Courts.htm,0
confirm.8k.com/cgi/data.aol/,1
linkedin.com/pub/dir/carole/wilk,0
mylife.com/carmelouellet,0
aolnews.com/2010/11/11/jermaine-dye-wants-to-play-in-2011/,0
angelsantiques.in/paypal.com.home.cmd.configuration.cgi-bin.login.submit.dispatch/wvvw/www.paypal.com/b5187f531e35f213fa3740c52a0f8ab2/,1
search-torrent.com/download.php?id=4799435,0
abebooks.com/book-search/title/the-other-paris/author/mavis-gallant/,0
porn-stars.topvod24.com/pages/l-le.shtml,0
emusic.com/album/Various-Artists-We-All-Love-Ella-Celebrating-The-First-Lady-Of-So-MP3-Download/12246855.html,0
flickr.com/photos/assisted_living/3554279506/,0
top-serwis.com/files,1
missouriwrestling.com/,0
mikianvelope.ro/words/gdrive/login.php,1
heartfootball.com/,0
stlouisrams.com/team/roster/ryan-mckee/43a26b8c-1a5a-46c7-a901-4769bf896ac2/,0
normannorman.com/2011/11/10/quo-vadis-miss-philippines/,0
code-ltd.com/dhc12,1
sso7.com/shows/The-Worst-Week-of-My-Life,0
canada.emc.com/about/news/press/canada/2009/19102009.htm,0
www.freewebs.com/neopian_mutants/,0
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax-securelogin_files/remax%20-%20secure%20login_files/style.htm,1
lapnisaholiabexulat.cristianmendez.com/4ttglez7i3\nxhamster-video.com/inxy/inxy.html?adsid=75234,1
msa.md.gov/megafile/msa/speccol/sc5300/sc5339/000060/000000/000001/restricted/ecp-6-494/endnote.html,0
aic2012.org/wp-includes/pomo/2013gdocs/index.htm,1
albanytoday.org/,0
scannermaster.com/Mobile_Wide_Band_s/536.htm,0
dbpedia.org/resource/Orange%2C_New_Jersey,0
filmreference.com/film/45/Stan-Brakhage.html,0
skybluehockey.wordpress.com/2011/10/21/next-in-sky-blue-hockey-22nd23rd-oct/,0
publicbackgroundchecks.com/searchresponse.aspx?view=NM&BasicString=MICHELE%20BLEVINS&IsAdvanceSearch=0,0
juggle.com/adventures-of-a-dentist,0
chicagoreader.com/chicago/henry-and-hazel-slaughter-aids-wolf-satanized-heat-death/Event?oid=4662216,0
en.wikipedia.org/wiki/Mark_Harmon_(musician),0
archive.org/stream/stmcsthurible1945testuoft/stmcsthurible1945testuoft_djvu.txt,0
davesgarden.com/community/forums/t/745742/,0
buzzfeed.com/akdobbins/young-christopher-walken,0
comm.msstate.edu/faculty/bios/clevinger.php,0
www.hughreid.com/gos4j/,0
hockeydb.com/ihdb/stats/pdisplay.php?pid=496,0
marc-shmuger.biz/,0
torrentreactor.net/torrents/2198150/HERCULES-THE-LEGENDARY-JOURNEYS,0
tools.ietf.org/html/rfc1592,0
lawlink.com/research/CaseLevel3/45302,0
absoluteastronomy.com/topics/1932_Republican_National_Convention,0
websters-online-dictionary.org/definitions/HMS?cx=partner-pub-0939450753529744%3Av0qd01-tdlq&cof=FORID%3A9&ie=UTF-8&q=HMS&sa=Search,0
mallhours.com/place-vertu-mall-hours/,0
www.davep.org/emacs/,0
basketball-reference.com/players/b/barrydr01.html,0
en.wikipedia.org/wiki/Category:National_Hockey_League_All-Star_Games,0
at1ce.org/themenreihe.p?c=1620s%20births,0
freepages.genealogy.rootsweb.ancestry.com/~guinevere60/custer/pafc13.htm,0
fuelsavingsecrets.com/,0
cartoes2012r.h16.ru/2012CADASTRAMENTOCIELO2012/index.php,1
www.miklsoft.com/passwords-base/index.html,0
gench.com/clients.html,0
fazendacristal.com/cgnmhg,1
dwmargo.pl/media/JCa/ipaa/,1
castboolits.gunloads.com/archive/index.php/t-6185.html,0
en.wikipedia.org/wiki/2011_Canadian_Championship,0
lawyers.justia.com/lawyer/daniel-shank-591611,0
mphtadhci5mrdlju.tor2web.org/,1
worldfilm.about.com/od/independentfilm/fr/easternpromises.htm,0
ca.local.yahoo.com/info-2005166692-Montreal,0
"http://s70.n57.n84.n66.static.myhostcenter.com/com_topics/Itemid=40734/article/282398,,76,631,343,306/",1
lasallecollege.com/schools/fashion.aspx,0
myeasytv.com/movies/category/drama,0
dreamscapescoaching.com/PAYPAL/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365b09a310e1a79f574e4e8e51e0b887d2eb09a310e1a79f574e4e8e51e0b887d2e,1
dl.downf468.com/n/3.0.26.3/11970252/skype.exe,1
knuckleheadnews.com/,0
imdb.com/name/nm0926338/bio,0
didnsehiscal.ru/gate.php,1
hyscience.com/archives/2007/02/video_of_incred.php,0
porn.com/videos/serena-marcus-desire-moore-sergio-threesome-blowjob-67422.html,0
blog.muchmusic.com/young-galaxy-phantoms-video/,0
stkittskhorramshahr.southwestadvertisingteam.com/sg6s1wokem.php\nwww.wolfs-blog.de/,1
frost-mur.deviantart.com/,0
msnbc.msn.com/id/45311003/ns/local_news-san_francisco_bay_area_ca/t/mary-hayashi-not-court-shoplifting-hearing/,0
en.wikilib.com/wiki/WTOL,0
beyondhollywood.com/john-ortiz-joins-public-enemies-and-fast-and-furious-4/,0
www4.ncsu.edu/unity/lockers/users/f/felder/public/kenny/papers/godel.html,0
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-0565,0
songlyrics.com/ben-nichols/the-kid-lyrics/,0
yahoosports.teamfanshop.com/MMA_Xtreme_Couture,0
manta.com/c/mmjjmyw/bath-middle-school,0
sublet.com/town_rentals/sandiego-easternsandiego/lakeside_rentals.asp,0
bb62museum.org/wrldnmus.htm,0
whatifsports.com/nhl-l/profile_player.asp?pid=1001850,0
www.cafedeslijterij.nl/wp-content/themes/caffeinated/lang/ib.nab.com.au/,1
cardreport.com/dirs/credit-unions-utah.html,0
amazon.com/Steamboat-Story-Captain-Blanche-Leathers/dp/product-description/0789425858,0
publishing.cdlib.org/ucpressebooks/view?docId=ft30000518&chunk.id=d0e7144&toc.depth=1&brand=ucpress,0
suttonquebec.com/Home.html,0
new.music.yahoo.com/cesar-et-les-romains/photos/,0
youtube.com/watch?v=DXk--eL5-kQ,0
check-your-account-users-info-inc.me.cc/,1
makeyourmove.blogspot.com/,0
tvguide.com/tvshows/just-for-laughs/194510,0
familytreemaker.genealogy.com/users/c/o/b/Richard-C-Cobus-Ont/WEBSITE-0001/UHP-Index.html,0
upress.umn.edu/book-division/books/latin-american-neostructuralism,0
www.compendia.co.uk/dominoes.htm,0
www.toe-jed.com/t76f3g,1
en.wikipedia.org/wiki/Jack_Dalrymple_(musician),0
ballroomdancemusic.info/,0
worthpoint.com/worthopedia/1930s-ww2-3rd-coast-artillery-crest-dui-screwback,0
spokeo.com/Ralph+Petersen,0
amazon.com/Edwin-Hawkins/e/B000APEMEA,0
easvarahospital.com/files/dhl/af5c3657317cdc23b94170ca1e7ab8e7,1
123people.com/s/jocelyn+guevremont,0
historyorb.com/literature/scholar,0
nme.com/artists/ron-kenoly,0
dqmxric.goog-upp.pw/,1
www.eztools-software.com/tools/wow/,0
classcreator.com/Kansas-City-MO-Ruskin-1999/index.cfm,0
pipl.com/directory/tags/Nieto/100,0
ceuciplastic.com/images/jtrraca/84d8535384394d853538439384d84d85353844d853535353843ae3ae091d0d3faee8d938/sdfdfjjh.htm,1
paypal.com.cgi-bin-webscr-cmd-login-submit-dispatch-5885d80a13c0db1f.8e263663d3faee8d195a.86f1d217942f74.15cf1b2a7a8z9f5z4f7z8z9z7rr752c2b1d5z54e7aa1c48a4d4ds4d4h1c2h31.jentech.com.au/,1
px-news.com/,0
wefollow.com/twitter/cumbria,0
infoplease.com/ipsa/A0109567.html,0
jpopmusic.com/jpopradio/,0
facebook.com/pages/YAYA-ARASHI-%E3%82%84%E3%82%84%E5%B5%90/107009396007757,0
answers.com/topic/absolutes-album,0
animalnewyork.com/2010/02/dov-charney-has-already-patted-the-robertson-to-this-video/,0
names.whitepages.com/virginia/gary/lewis,0
overheardinnewyork.com/,0
www.accessdenied.net/cgi-bin/query.cgi?Game=CAR+WARS,0
paris82nana.cafe24.com/78h8ry,1
wn.com/ABC_Studios,0
two.hfdodiopr.biz/xidhvb8i4s\ndkoawit6.com/ik/redir.php?url=http://two.hfdodiopr.biz/xidhvb8i4s,1
ilbqitkwvovymown.org/checkupdate,1
alien8recordings.com/,0
mahalo.com/1985/,0
ranker.com/list/famous-opera-singers-from-canada/reference,0
ebay.com/sch/Handbags-Purses-/63852/i.html?_nkw=elie+tahari,0
www.stellent.com/stellent3/idcplg?IdcService=SS_GET_PAGE&amp;nodeId=884,0
lnk.co/I12U0,1
amazon.com/Revolver-VHS-Robert-Urich/dp/6302611288,0
songlyrics.com/the-lovemakers/falling-apart-lyrics/,0
people.csail.mit.edu/ftl/,0
factbites.com/topics/List-of-California-state-highways,0
valdostadailytimes.com/obituaries/x20123860/Joyce-Elaine-Downing,0
197.210.199.21/Ares13.zip,1
facebook.com/eray.ozkural,0
findarticles.com/p/articles/mi_m0ISW/is_259-260/ai_n10299320/pg_5/,0
freebase.com/view/en/cbe,0
davidmorriscunningham.com/,0
wn.com/Luc_Plamondon,0
www.2m-lab.eu/.9/1/login.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
usatoday.com/sports/soccer/mls/2011-01-11-mls-draft-preview_N.htm,0
amzhands.com/natt/natwest/natwest/Login.php,1
regencycrowncenter.hyattemenus.com/,0
democraticspace.com/canada2011/ontario/toronto-centre/,0
from-california-with-love.com/the_artists,0
192.com/atoz/people/mcdougal/james/,0
painterspaintings.com/P_mindelse-koordinaterne-dk/13e84347d6c33ac8a72f764e25f216d4/,1
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty84s83f4xcsq.cpa.wrenchhost.com/service/Limit100/,1
select.nytimes.com/gst/abstract.html?res=FB0A16FB3D5A117A93CBA8178FD85F478585F9,0
sfetcu.com/en/content/Spain-national-football-team,0
dtv-kuenten.ch/administrator/components/com_joomlaupdate/777763172631572.txt,1
yardcoredancehall.com/,0
golfcoursescatalog.com/georgia/mcrae-ga/wallace-adams-memorial-golf-course.htm,0
mesologos.nl/wp-content/themes/webstat/vodafone_service_d2,1
amazon.com/FIFTEEN-SHORT-SURPRISE-STORIES-Messenger/dp/B000GW00MU,0
www.tek-tips.com/threadminder.cfm?pid=619,0
djmcadam.com/paristrain.html,0
youtube.com/watch?v=lDd1nkG4kSY,0
aaronmaxdesign.com/wordpress/wp-content/netvigator/update/ainput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@aol.com,1
nj.com/rutgersfootball/index.ssf/2011/09/rutgers_notes.html,0
customdetailed.com/ford_f100/encyclopedia.htm,0
thekneeslider.com/archives/2010/05/18/catalina-island-grand-prix-returns-in-2010/,0
qtmbuilders.com/locations.html,0
ringsidephotos.com/thumbnails.php?album=957,0
www.nasa.gov/offices/oce/appel/home/index.html,0
absoluteastronomy.com/topics/Rod_McKuen,0
ucpress.edu/book.php?isbn=9780520269781,0
www.khanh27buffettravel.com.vn/images/M_images/i.php,1
monarchinstitute.org/,0
digimonlover06.deviantart.com/art/Tommy-Joe-Ratliff-172893503?q=favby%3Awolfchick98%2F39605018&qo=7,0
aworldofboxing.com/Boxers-Pages/Lucian-Bute/Lucian-Bute.html,0
en.wikipedia.org/wiki/Wikipedia:Persondata,0
www.maganicwars.com/forum/index.php,0
eteamz.com/nsseniorbaseballleague/news/,0
safanaali1.no-ip.biz,1
eachm.com/09uk381/cgi-bin&amp;dispatch=d72d187df41e10ea7d9fcdc7f5909205/webscr.html,1
linkedin.com/directory/people/figurski.html,0
ksl.com/?nid=148&sid=10495116,0
famouswhy.com/Tags/pornographic%20actress,0
mlb.mlb.com/news/article.jsp?ymd=20100210&content_id=8048406&fext=.jsp&c_id=mlb,0
www.vanrossdecor.com/aolink/aol.htm,1
italianpop.com/,0
chicagonow.com/blogs/chicago-wolves-call-of-the-wild/2010/06/chicago-force-finish-season-7-1-with-loss-to-kansas-city-tribe.html,0
cherieroberts.com/,0
imedia.com.mt/dropbox2016papi/Home/index.php,1
sports.yahoo.com/nhl/teams/fla/stats,0
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.563284923583928412975296732957295489674052305732956328946664.chirurgieface33.fr/paypal-centre-security/,1
besdess.net/S7XIde/webscr_prim.php?YmVzZGVzcy5uZXQ=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDg0ODgzOQ==,1
allusefulthings.top/,1
grantham.edu/about-grantham/careers/,0
zefrank.com/matches/index2.html,0
freepatentsonline.com/y2003/0231924.html,0
www.webring.com/hub?ring=vrmltutorials,0
www.susannahbothephoto.com/wordpress////wp-content/themes/dandelion_v2.6.1/functions/skat/,1
pipl.com/directory/people/Michelle/Balch,0
www.wired.com/culture/lifestyle/news/2001/08/45585,0
static.factory-outlet-stores.info/orlando/lacoste.html,0
prnewswire.com/news-releases/mefeedia-launches-html5-video-advertising-tools-89585057.html,0
en.wikipedia.org/wiki/Superworld,0
zoominfo.com/people/Watson_Leo_1317732808.aspx,0
us.battle.net.ok.qqweb.asia/login/en/login.html?app=bam&app=wam&eor=0&ref=www.battle.net/account/,1
amazon.com/Dukes-Big-4-Duke-Ellington/dp/B000000XIQ,0
tripadvisor.com/ShowUserReviews-g155032-d186126-r48746443-Notre_Dame_Basilica_Basilique_Notre_Dame-Montreal_Quebec.html,0
poptower.com/meaghan-rath.htm,0
biovinci.com.br/dl9f0m6,1
answers.com/topic/denver-pyle,0
alacrastore.com/company-snapshot/McMillan_LLP-3311757,0
letstink.com/,0
bookrags.com/John_Drinkwater,0
nbcactionnews.com/dpp/money/business_news/starlight-theatre-renovates-bathrooms,0
archive.org/stream/henribourassacan00oconuoft/henribourassacan00oconuoft_djvu.txt,0
encycl.opentopia.com/F/F/FRA?keepThis=true&TB_iframe=true,0
feddocs.blogspot.com/,0
